"Börsdata ID","Bolagsnamn","ROIC - Senaste","Nettoskuld - Senaste","EV/EBIT - Senaste","EV/FCF - Senaste","Capex - Per Aktie","P/B - Senaste","PEG - Senaste","Börsvärde - Senaste","RSI - RSI(14)","MA -  5/20","MA -  50/200","Kursutveck. - Utveck.  1m"
"581","Obducat","-13,6%","25%","35,0","348,0","-0,04","35,1",,"210","56,9","-5,2%","-22,2%","9,6%"
"2510","Observit","7,1%","-3%","111,3","-381,2","-0,01","16,2","1,1","309","69,5","10,0%","53,0%","25,4%"
"1912","ODI Pharma",,"-75%","-8,6","-9,7",,"52,1",,"57","55,3","-0,6%","-35,8%","61,3%"
"2183","Odinwell","-18,5%","-23%","-4,3","-6,5","-0,02","1,1",,"38","24,4","-24,3%","105,9%","-49,4%"
"168","OEM International","28,6%","-9%","22,9","25,4","-1,01","7,8","-4,7","17266","79,8","4,6%","-2,0%","11,1%"
"343","Ogunsen","56,9%","-7%","8,5","22,8","-0,28","4,7","-0,3","318","39,6","-8,0%","-7,8%","-5,1%"
"1406","Oncopeptides","-1232,0%","-42%","-0,7","-0,8","-0,00","2,5",,"340","63,6","-0,4%","-33,8%","1,4%"
"2078","OncoZenge","-141,3%","-43%","-17,9","-5,3",,"5,0",,"63","52,4","19,8%","-7,7%","42,7%"
"2381","Oneflow","-166,6%","-41%","-10,3","-10,4","-2,04","6,1",,"1148","66,8","4,1%","-2,2%","11,0%"
"325","Online Brands Nordic","1,0%","12%","51,5","38,6","-0,01","2,0","1,6","361","64,3","3,9%","-2,5%","-3,4%"
"1935","oodash Group","-114,2%","12%","-6,3","-11,5","9,78","2,4",,"349","84,1","52,8%","112,2%","120,5%"
"2309","Opter","825,5%","-66%","31,3","38,8",,"24,2","1,0","720","45,8","0,9%","16,1%","-0,8%"
"474","OptiCept Technologies","-17,8%","4%","-3,9","-3,7","-0,35","0,7",,"275","41,3","-1,7%","-5,3%","-11,6%"
"170","Orexo","-31,2%","52%","-20,0","-21,7","-0,16","-23,9",,"656","56,7","-0,9%","1,1%","8,0%"
"605","OrganoClick","-35,9%","46%","-37,5","-76,2","-0,10","7,4",,"274","51,2","-1,9%","-10,8%","-2,8%"
"132","Orrön Energy","0,3%","13%","-14,4","13,7","0,07","0,5","1,3","1910","44,2","-2,8%","-10,1%","-6,0%"
"1624","Ortivus A","-189,9%","27%","-6,2","-9,0","-0,12","17,9",,"127","50,5","-0,6%","-19,4%","-14,9%"
"172","Ortivus B","-728,6%","52%","-7,6","-4,9","-0,09","34,1",,"81","66,5","3,5%","-16,0%","31,7%"
"475","Ortoma","-21,4%","-18%","-9,6","-16,9","-0,45","1,9",,"333","54,4","0,3%","3,9%","-3,2%"
"1845","OssDsign","-55,7%","-36%","-13,6","-11,0","-0,00","4,7",,"1006","52,6","-3,2%","12,9%","4,5%"
"1453","OurLiving",,"41%","-0,9","-3,8","-0,02","-1,6",,"20","48,6","-6,7%","-0,5%","-21,3%"
"1698","Ovzon","-3,5%","25%","-34,9","-6,4","-3,86","1,3",,"2119","57,2","0,6%","-4,7%","11,0%"
"1475","OXE Marine","-44,5%","89%","-4,7","-7,8","-0,01","-2,3",,"256","51,7","9,7%","-19,1%","8,8%"
"738","Pandox","2,2%","43%","36,7","-44,4","-18,26","1,1","2,0","39407","66,5","5,2%","-0,5%","5,6%"
"1137","Paradox Interactive","23,6%","-34%","48,5","26,4","-3,72","8,8","-1,5","22920","60,5","0,3%","18,0%","5,6%"
"1469","Paxman","21,5%","-9%","43,2","102,8","-0,96","9,0","0,0","1361","61,0","-3,2%","21,7%","9,1%"
"175","Peab","6,0%","24%","15,3","5,1","0,36","1,5","-0,4","23610","54,6","2,4%","5,3%","0,7%"
"495","Peptonic Medical","-80,5%","-0%","-0,1",,,"0,1",,"25","55,3","2,1%","-44,5%","15,8%"
"773","Perpetua Medical","-66,2%","-23%","-4,8","-3,4","0,97","2,6",,"31","72,9","10,2%","31,1%","61,2%"
"919","PExA","-278,6%","-61%","-0,3","-0,3","0,00","1,0",,"15","59,9","0,3%","-31,5%","26,9%"
"553","PharmaLundensis","-136,5%","47%","-13,2","-39,1","-0,03","9,4",,"59","66,8","14,4%","13,6%","88,7%"
"462","Phase Holographic","-186,9%","24%","-2,5","-5,8","-0,36","58,6",,"77","36,6","-9,8%","-68,6%","-25,6%"
"914","Photocat","-9,3%","7%","-19,2","-44,1","-0,68","3,6",,"71","57,0","-0,7%","-2,3%","-9,9%"
"2201","Physitrack","8,5%","11%","5,3","-38,1","-0,22","0,5","0,0","134","46,5","0,2%","-32,6%","-5,3%"
"2109","Pierce Group","-2,7%","-21%","-22,3","3,7","-0,11","1,0",,"699","70,7","9,2%","-9,8%","14,5%"
"2240","Pila Pharma","-1404,5%","-70%","-15,4","-20,3",,"15,7",,"119","58,1","-3,4%","-8,4%","17,1%"
"177","PION Group","-27,3%","3%","-6,6","8,2","-0,08","1,9",,"293","49,5","0,5%","-9,5%","2,7%"
"2299","PixelFox","-78,1%","-5%","-3,5","-128,9","-0,02","2,1",,"18","62,6","6,3%","-18,8%","24,1%"
"366","Platzer Fastigheter","2,0%","48%","36,0","-18,3","-19,52","0,8","1,0","10254","60,9","4,0%","-10,5%","-0,2%"
"1078","Plejd","16,9%","-3%","40,1","76,3","-8,48","8,7","0,5","4427","64,8","1,2%","20,4%","7,0%"
"1757","PolarCool","-191,0%","-56%","-1,1",,,"1,3",,"21","36,4","-15,2%","-49,8%","-38,8%"
"1014","Polygiene","-122,5%","-16%","-1,5","48,1","-0,19","1,6",,"495","54,5","1,2%","21,5%","8,8%"
"2125","Polymer Factory","-156,1%","-18%","-1,1","-0,9",,"1,5",,"8","44,3","-15,2%","-15,3%","-36,7%"
"392","Polyplank","-48,6%","42%","-3,3","-2,9","-0,00","4,7",,"9","29,4","-22,0%","-30,8%","-37,0%"
"434","PowerCell","-33,0%","-10%","-26,3","-14,8","-0,84","7,4",,"1875","47,2","-6,1%","7,4%","-8,7%"
"936","Prebona","-73,2%","25%","-10,4","-18,2","-0,03","21,0",,"62","42,9","-14,8%","-17,0%","-40,6%"
"333","Precio Fishbone","7,8%","-7%","11,8","1,4","10,14","1,3","-1,1","200","46,3","-0,9%","-15,7%","0,0%"
"178","Precise Biometrics","-9,2%","-21%","-24,4","-15,5","-0,28","2,3",,"353","53,0","-6,7%","20,6%","-8,9%"
"334","Precomp Solutions","-8,9%","20%","38,0","-13,6","-0,06","1,0",,"23","63,4","9,3%","-23,2%","19,5%"
"451","Premium Snacks","11,6%","22%","20,7","19,1","-0,52","3,8","0,0","261","54,7","5,1%","27,3%","13,2%"
"1878","Preservia Hyresfastigheter","-2,5%","-1%","-0,7","0,2","0,43","0,0",,"2","51,1","-4,2%","-14,8%","-10,9%"
"2302","Preservium Property","2,6%","68%","27,9","28,8","-0,36","0,7","0,4","210","53,5","1,3%","29,5%","-3,4%"
"179","Prevas","10,0%","24%","12,2","-21,0","-17,00","2,2","-0,7","1343","39,0","-2,2%","-13,4%","-12,1%"
"180","Pricer","8,3%","6%","12,8","-28,9","-0,57","1,7","0,0","1830","53,8","-1,5%","-0,5%","-4,8%"
"2536","Prisma Properties","1,3%","23%","59,9","-10,4","-2,93","0,9",,"3980","51,5","0,6%",,"1,6%"
"181","Proact IT","13,3%","-4%","10,0","5,8","-1,24","2,9","0,3","3277","53,8","2,7%","-11,1%","1,5%"
"182","Probi","1,0%","-18%","1190,4","48,0","-5,09","2,9","-17,7","3931","61,6","-0,6%","24,8%","-1,1%"
"184","ProfilGruppen","11,7%","6%","6,0","9,6","-9,96","1,3","0,2","818","52,3","0,6%","-7,5%","11,4%"
"2228","Profoto","26,8%","26%","11,4","454,8","-3,03","4,8","-0,4","1600","50,9","0,5%","-27,5%","-9,1%"
"1718","Projektengagemang","2,5%","24%","13,0","4,6","-0,04","0,3","0,0","203","48,3","-2,5%","-23,3%","-3,0%"
"1424","Prolight Diagnostics","-26,8%","-10%","-4,4","-3,3","-0,03","1,3",,"180","66,3","14,5%","-7,1%","91,8%"
"2389","Promimic","-32,7%","-45%","-31,7","-14,5","-0,61","5,4",,"378","32,7","-3,3%","-22,6%","-11,1%"
"477","ProstaLund","-42,8%","-17%","-0,8","-0,6","-2,50","0,5",,"33","51,3","-1,5%","-47,0%","19,1%"
"2016","Prostatype Genomics","-375,7%","-6%","0,0","0,0",,"0,1",,"62","47,7","-2,7%","-57,2%","-18,0%"
"1311","Provide IT","8,5%","-26%","38,3",,,"2,3","-0,9","11","52,1","1,2%","-4,2%","1,9%"
"2365","Purefun","8,7%","-11%","18,3","9,3","-0,34","1,6","-0,5","147","57,1","1,0%","3,8%","4,8%"
"461","QBank",,"-55%","-28,8","34,4",,"14,5",,"75","65,3","11,9%","0,1%","31,9%"
"2554","Qben Infra",,,,,,,,"850",,"-10,3%",,"-24,7%"
"2196","Qbrick","-61,0%","-6%","-1,0","-1,3","-0,08","0,8",,"17","60,3","43,6%","-19,2%","42,9%"
"1543","Qiiwi Games","-111,4%","-74%","-1,0","-1,9","0,09","1,7",,"40","57,3","0,3%","43,4%","-12,2%"
"1896","QleanAir","4,8%","27%","16,1","35,5","-1,78","1,3","-0,5","261","62,0","2,4%","-34,7%","8,3%"
"1921","QLife","-2834,8%","44%","-0,1","-0,6","-2,28","56,4",,"16","53,1","6,0%","-27,0%","9,9%"
"1774","Q-Linea","-850,5%","61%","-0,6","-1,0","0,62","1,5",,"39","62,0","-9,1%","-68,0%","-52,2%"
"1979","Qliro","-0,2%",,"-96,0","2,5","-6,62","0,9",,"504","54,1","-1,9%","-5,2%","10,0%"
"507","Qlosr Group","-323,2%","22%","-0,9","-34,6","-0,52","-0,1",,"8","52,7","2,3%","-73,9%","14,3%"
"2301","Qlucore","-40,4%","-28%","0,4","0,3","-4,64","0,3",,"19","33,4","-2,4%","-24,6%","-8,6%"
"565","QuiaPEG Pharmaceuticals","-43,2%","-6%","-0,5","-0,3","-0,02","0,3",,"11","26,5","-22,4%","-58,4%","-36,2%"
"557","Railcare","8,6%","31%","14,1","22,2","-2,90","2,3","-2,0","651","61,2","4,3%","-6,7%","7,1%"
"2416","Railway Metrics & Dynamics","-3,1%","-1%","-5,1","-2,9","-0,56","0,2",,"57","63,7","20,3%","-37,3%","92,3%"
"2553","Ramlösa Shipping","5,7%","20%","9,4","-3,1","-58,10","1,3",,"96","56,7","-0,9%",,"0,0%"
"2504","RanLOS","-42,4%","3%","-2,5","-1,2","-2,40","1,2",,"30","77,0","33,2%","-40,2%","45,6%"
"1723","Ranplan","-544,8%","77%","-3,0","-2,8",,"-1,8",,"64","100,0","-0,7%","8,1%","-3,6%"
"1625","Ratos A","4,2%","22%","7,1","9,1","-2,32","0,8","0,4","12113","63,7","3,9%","-5,8%","4,2%"
"185","Ratos B","4,2%","22%","6,9","8,7","-2,32","0,8","0,3","11406","71,1","4,8%","-6,6%","11,2%"
"186","RaySearch Laboratories","19,7%","3%","35,2","29,4","-6,51","10,0","0,3","8091","66,2","1,3%","31,6%","9,3%"
"1777","Raytelligence","-400,1%","-1%","-1,1","-16,9","0,28","4,3",,"11","40,0","-4,0%","-4,3%","-20,3%"
"1971","Readly","-318,4%","-44%","16,2","7,9","-0,07","4,5","0,0","559","54,5",,"0,8%","5,4%"
"1306","Real Fastigheter","1,4%","48%","32,3","291,2","-0,68","0,5","-0,4","288","76,5","12,4%","-7,9%","37,0%"
"1486","Realfiction","-34,5%","7%","-15,3","-14,0","-0,28","4,7",,"238","50,1","2,0%","-19,1%","8,6%"
"491","Recyctec",,"95%","-1,1","-2,3","-0,04","-0,1",,"8","44,4","-31,9%","-63,7%","-41,0%"
"774","Redsense Medical","-32,9%","-40%","-13,6","-10,4","0,09","2,9",,"118","53,7","4,0%","-0,7%","1,4%"
"2098","Refine Group","-122,8%","3%","-0,2","12,3","0,10","0,2",,"38","51,9","-0,2%","-35,3%","-2,8%"
"188","Rejlers","9,6%","20%","14,7","25,5","-7,33","1,8","1,4","3272","57,8","2,3%","-4,1%","4,4%"
"1491","Relevance Communication","-21,2%","10%","-7,5","-11,7","-0,02","1,4",,"29","47,9","-0,5%","-41,4%","14,2%"
"2388","Renewable Ventures","-30,7%","-30%","-8,2",,,"0,8",,"23","61,1","7,5%","-19,6%","5,7%"
"1442","Rentunder","-197,1%","-20%","2,5","5,3","-0,04","7,0","0,0","7","70,2","3,3%","-67,1%","31,6%"
"546","Respiratorius","-35,2%","-27%","-3,7","-3,2","-0,67","1,2",,"39","56,4","5,3%","-33,6%","16,9%"
"2313","Resqunit",,"-0%","-0,3","-0,8","-0,02","-0,4",,"6","74,0","-4,1%","-44,6%","345,5%"
"1082","Resurs Holding","-0,3%",,"-40,4","1,9","-0,73","0,6",,"4708","56,3","0,0%","7,4%","0,0%"
"2193","Revolutionrace","33,7%","-15%","13,2","18,1","-0,02","4,6","1,5","5423","76,1","8,4%","-11,5%","20,7%"
"2371","RightBridge Ventures",,"164%","-1,3","-1,4","0,00","-0,8",,"9","37,5","-7,3%","-36,8%","-10,5%"
"111","Rolling Optics","-17,2%","-33%","-5,6","-5,0","-0,06","1,3",,"155","49,2","-1,9%","-10,6%","-7,0%"
"191","Rottneros","-0,8%","7%","-65,8","-4,2","-2,59","0,8",,"1451","53,1","4,0%","-12,1%","5,6%"
"2101","RugVista","13,4%","-20%","14,0","12,4","-0,62","1,8","-0,6","985","66,4","3,1%","-13,3%","5,3%"
"2512","Rusta","6,9%","59%","22,6","19,5","-2,03","7,4","1,3","12743","72,7","8,1%","-3,3%","11,0%"
"1758","S2Medical","-24,5%","-8%","0,7","0,1","-0,00","0,3",,"8","52,8","-1,5%","-69,2%","-4,8%"
"193","Saab","8,4%","1%","25,1","42,9","-6,69","3,6","1,6","130656","60,1","1,2%","-0,7%","2,9%"
"490","Safe at Sea","11,0%","-12%","23,1",,,"2,5","0,8","30","58,4","3,0%","25,9%","8,0%"
"512","Safe Lane Gaming","-64,0%","48%","-1,2","-5,0","0,11","0,4",,"15","49,4","-0,8%","-3,4%","4,0%"
"2143","Safello Group","21,1%","-38%","35,5","-64,7","0,16","4,1","0,2","147","56,4","10,7%","18,3%","27,7%"
"427","Safeture","-37,6%","-45%","-107,5","34,5","-0,19","10,0",,"274","54,8","0,9%","-6,6%","-1,4%"
"194","Sagax A","4,4%","37%","27,4","-25,7","-23,22","2,0","7,5","113871","62,5","5,4%","-11,8%","8,4%"
"1626","Sagax B","4,4%","37%","27,4","-25,7","-23,22","2,0","7,5","113965","63,2","5,3%","-11,5%","8,0%"
"1627","Sagax D","4,4%","37%","10,0","-9,4","-23,22","0,3","1,0","14771","59,3","0,6%","-0,9%","2,3%"
"766","SaltX Technology","-53,1%","-16%","-9,4","-5,4","-0,10","4,0",,"610","47,9","-3,6%","-10,0%","5,4%"
"438","Samhällsbyggnadsbolag B","2,0%","63%","33,6","3,6","11,73","0,3","-0,9","9278","67,0","7,7%","-19,9%","24,2%"
"1778","Samhällsbyggnadsbolag D","2,0%","63%","35,9","3,9","11,63","0,5","-1,4","14012","70,8","9,9%","-13,6%","28,9%"
"2483","Sampo","4,9%",,"12,1","36,3","-0,60","2,9","-9,6","247056","54,1","1,1%","-0,8%","1,5%"
"1415","Samtrygg","2,5%","-4%","141,8","1,7","0,44","3,1","5,0","32","49,1","-5,6%","-4,9%","-11,4%"
"195","Sandvik","8,8%","22%","17,9","25,5","-6,12","3,0","-1,2","288509","72,5","7,3%","-3,0%","16,0%"
"478","Saniona",,"49%","-13,2","-12,5","-0,00","-41,3",,"872","65,3","5,2%","51,9%","-3,6%"
"1416","SARSYS","-332,1%","34%","-3,3","239,6","0,17","-20,4",,"68","52,2","5,7%","-4,2%","-1,0%"
"2181","SaveLend",,"10%","-4,8","-5,0","-0,21","1,2",,"101","23,2","-5,9%","-11,4%","-16,2%"
"331","Saxlund","-45,8%","19%","-2,3","-3,6",,"0,1",,"63","48,8","2,9%","-97,9%","8,6%"
"1628","SCA A","2,6%","9%","23,8","67,3","-2,43","1,0","-29,2","106616","63,5","3,6%","-3,8%","8,7%"
"197","SCA B","2,6%","9%","24,0","67,7","-2,43","1,0","-29,4","107318","70,1","3,9%","-3,3%","8,8%"
"339","ScandBook","10,6%","-1%","9,1","40,1","-4,49","0,9","0,8","246","62,3","3,2%","3,5%","6,4%"
"380","Scandi Standard","6,8%","24%","14,2","69,7","-10,00","2,2","1,1","5549","55,1","-0,2%","3,4%","-1,3%"
"922","Scandic Hotels","1,2%","0%","6,1","3,1","-4,35","4,5","19,1","16941","76,5","7,4%","3,9%","12,5%"
"418","ScandiDos","-20,7%","-12%","-11,2","-7,1","-0,03","1,9",,"84","31,4","-4,7%","-1,6%","-18,3%"
"2492","Scandinavian Astor","-8,7%","-15%","-29,9","-4,4","-1,78","2,0",,"463","46,6","0,1%","-18,0%","-7,8%"
"419","Scandinavian Enviro","19,5%","-25%","26,1","-11,6","-0,21","3,6","0,2","1507","57,7","-1,6%","-14,9%","4,5%"
"458","Scandinavian Real Heart","-151,6%","-27%","-0,4","-1,2","-6,79","0,7",,"57","82,3","44,9%","-49,4%","132,7%"
"1759","Scandion Oncology","-365,3%","-52%","0,1","0,2","0,00","0,4",,"14","39,0","-4,7%","-79,0%","-18,8%"
"762","Scibase","-418,6%","-44%","-1,1","-1,1","-0,00","2,4",,"142","56,3","-0,2%","-6,3%","2,4%"
"1438","Sdiptech","5,1%","39%","14,2","-397,9","-20,56","2,0","-1,8","9037","44,4","-0,5%","-18,9%","-4,4%"
"1552","Seafire","-6,9%","16%","-13,3","11,5","-0,33","0,3",,"226","49,1","-0,3%","-7,7%","-5,0%"
"1492","Seamless Distribution Systems","-4,8%","52%","12,6","-34,7","-1,82","1,2",,"133","48,8","-5,0%","4,9%","-10,3%"
"1399","SeaTwirl","-23,4%","-34%","0,1","0,1","-0,65","0,3",,"47","32,9","-3,2%","-28,0%","-6,5%"
"199","SEB A","1,0%",,"7,0","-8,2","-2,43","1,4","-2,1","329674","46,4","0,6%","1,0%","3,7%"
"1629","SEB C","1,0%",,"7,2","-8,4","-2,43","1,4","-2,2","338914","51,9","1,9%","0,1%","6,0%"
"1441","SECITS Holding","-67,6%","21%","-1,1","-2,3","-0,00","1,1",,"11","44,7","-7,5%","-26,1%","-19,3%"
"200","Sectra","37,3%","-17%","100,6","133,8","-0,65","31,9","-10,2","49561","46,1","-1,8%","5,4%","-8,2%"
"201","Securitas","6,4%","32%","13,8","23,7","-4,40","2,1","0,1","81106","65,6","2,4%","12,4%","3,3%"
"1487","Sedana Medical","-7,9%","-22%","-29,1","-38,2","-0,32","1,9",,"1812","61,9","6,3%","-23,2%","-4,4%"
"531","SensoDetect",,"-0%","-10,1","87,6","-0,01","5,4",,"111","71,2","9,0%","14,0%","13,4%"
"203","Sensys Gatso","1,4%","13%","21,2","-13,9","-8,01","1,1","2,2","729","57,3","-1,1%","-15,2%","-3,5%"
"1523","SenzaGen","-47,1%","-39%","-7,1","-9,3","-0,25","2,4",,"215","55,3","2,5%","-5,1%","5,8%"
"569","Senzime","-47,4%","-8%","-4,8","-5,1","-0,13","2,4",,"759","45,7","-4,6%","-14,4%","3,6%"
"479","Serstech","-34,8%","-13%","-18,3","-27,3","-0,05","5,6",,"295","47,6","-8,5%","-7,2%","-9,4%"
"2303","SHT Smart High-Tech","-332,2%","-79%","-10,1","-13,0","-0,13","5,5",,"627","57,9","-1,3%","-3,9%","7,2%"
"2517","Sibek","89,5%","-32%","13,0","24,5","-0,10","8,0","0,2","414","38,7","-4,3%","14,5%","-13,0%"
"579","Sileon","-108,7%","31%","-1,4","-1,8","-5,51","0,3",,"18","59,5","-11,9%","-68,6%","-1,8%"
"1054","Simris Alg","-25,9%","-1%","-0,8","-0,7","-0,00","29,5",,"28","48,7","-9,3%","-32,0%","4,7%"
"908","Sinch","-17,0%","14%","-4,9","12,0","-0,67","0,7",,"19940","71,8","8,8%","-16,9%","13,9%"
"206","SinterCast","67,0%","-23%","14,7","13,1","-0,26","7,8","0,7","756","53,6","0,0%","-5,7%","0,0%"
"489","Sivers Semiconductors","-13,3%","4%","-5,5","-6,4","-0,07","0,7",,"867","56,9","-8,0%","-31,6%","3,9%"
"985","Sjöstrand Coffee","3,8%","2%","64,8",,,"4,1","0,8","22","46,1","-3,9%","9,0%","-3,6%"
"207","Skanska","7,7%","-4%","16,3","14,8","-5,44","1,7","-0,8","99937","56,6","0,6%","10,0%","2,3%"
"1630","SKF A","8,3%","14%","11,5","22,9","-12,31","1,7","12,8","102226","61,2","3,0%","2,5%","8,2%"
"208","SKF B","8,3%","14%","11,5","22,9","-12,31","1,7","12,8","102363","60,4","3,1%","2,6%","8,3%"
"209","SkiStar","7,0%","43%","23,5","-67,6","-3,24","4,0","3,3","13144","55,6","2,1%","4,3%","2,5%"
"2398","Skolon",,"-55%","-112,4","-452,3","-0,22","63,0",,"831","51,9","2,4%","5,7%","-1,9%"
"344","Skåne-möllan","14,2%","-31%","26,1","34,5","-0,53","3,3","3,5","543","53,3","2,0%","-8,2%","5,1%"
"2184","Sleep Cycle","-93,3%","-53%","10,6","12,1","-0,14","13,6","0,4","842","62,0","5,1%","-0,1%","10,4%"
"517","Slottsviken B","2,9%","34%","36,4","-3,3","-21,53","1,8","0,0","75","66,7","3,1%","16,5%","11,2%"
"1390","Smart Eye","-1,7%","-1%","-6,7","-7,6","-2,79","1,1",,"1738","32,0","-15,4%","-26,5%","-24,3%"
"1669","Smoltek","-45,2%","-14%","-0,9","-1,0","0,04","0,5",,"48","68,2","5,8%","-14,8%","82,4%"
"1904","Sociallite US",,"-2%","-0,1",,,"-0,7",,"3","28,9","-25,7%","-26,6%","-33,5%"
"210","Softronic","47,0%","-20%","10,8","11,5","-0,05","4,5","0,5","1221","48,0","-1,0%","3,7%","2,9%"
"2328","Solid Försäkring","11,9%",,"6,6","36,2","-5,66","3,2","0,9","1571","55,3","1,0%","0,3%","1,7%"
"2300","SolidX","-4,2%","3%","-470,8","-29,6","-0,30","2,4",,"88","51,9","3,5%","-18,6%","6,1%"
"1368","Solnaberg","4,0%","70%","28,1","20,0","-0,58","3,3","1,1","419","52,0","-0,3%","0,7%","1,4%"
"763","SolTech Energy","-13,6%","10%","22,5","-4,7","-1,46","0,2",,"233","44,8","0,8%","-44,2%","5,3%"
"1433","Sonetel","-8,2%","18%","121,9","-12,2","-1,93","1,0",,"31","50,3","-1,7%","-6,3%","-3,7%"
"572","Sotkamo Silver","1,0%","-9%","4,9","5,5","-0,23","1,1","-3,2","329","60,2","-2,2%","-15,9%","15,1%"
"2273","Sound Dimension","-989,9%","43%","-0,6","-1,1",,"20,3",,"3","45,2","-13,1%","-25,4%","-32,5%"
"2182","Sozap","-54,0%","-18%","0,1","0,1","-0,48","0,2",,"5","36,4","-16,9%","-53,8%","-15,2%"
"486","Spago Nanomedical","-2156,6%","-85%","-0,5","-0,5","-0,00","1,4",,"88","68,3","14,1%","-24,8%","28,6%"
"785","SpectraCure","-26,2%","-18%","-7,6","-5,4","-0,15","1,8",,"201","46,0","-15,4%","-0,8%","-18,9%"
"765","SpectrumOne","42,3%","-2%","-2,3","-4,1","0,16","0,8","0,0","101","52,3","0,0%","-28,1%","9,3%"
"2138","Spermosens","-52,2%","-8%","0,1","0,0","-0,07","0,0",,"11","47,0","-10,4%","-74,3%","-37,3%"
"2294","Spiltan Invest","-0,2%","-0%","-378,8","33,0","3,65","0,8",,"7081","57,7","0,4%","6,4%","2,7%"
"1967","Spotlight Group","-6,7%",,"-11,9","31,9","-1,16","2,3",,"138","49,6","3,5%","-2,0%","-1,7%"
"429","Sprint Bioscience",,"-69%","-3,9","-3,4","-0,05","8,1",,"109","46,6","-1,3%","10,6%","-1,1%"
"211","SSAB A","11,7%","-16%","4,6","6,8","-6,60","0,8","-0,2","53359","75,3","9,9%","-10,2%","19,1%"
"1632","SSAB B","11,7%","-16%","4,4","6,6","-6,60","0,7","-0,2","52342","72,7","10,3%","-10,5%","19,6%"
"555","Star Vault","-31,6%","-24%","-7,8","-23,6","-0,01","2,1",,"39","52,5","-1,0%","-3,6%","4,5%"
"1633","Starbreeze A","-41,9%","-15%","-0,6","-1,4","-0,16","0,4",,"295","50,0","0,1%","-24,6%","-2,9%"
"386","Starbreeze B","-41,9%","-15%","-0,6","-1,4","-0,16","0,4",,"290","51,6","-0,7%","-23,8%","-6,3%"
"1924","Stayble Therapeutics","-219,7%","-31%","-1,1","-0,8",,"2,1",,"20","47,9","0,4%","-6,9%","-8,2%"
"302","Stendörren Fastigheter","2,1%","52%","45,0","-40,3","-18,57","1,3","7,5","6755","61,6","3,8%","6,1%","3,3%"
"2050","Stenhus Fastigheter","1,9%","52%","35,5","20,7","0,88","0,7","-1,3","4030","44,6","-0,4%","-3,6%","-5,4%"
"347","Stille","6,8%","-3%","29,3","-6,8","-43,32","3,2","6,9","2183","66,7","5,6%","0,1%","16,8%"
"926","Stillfront","-0,5%","21%","12,8","23,9","-2,34","0,3",,"3465","36,2","-3,9%","-11,8%","-19,9%"
"144","Stockwik Förvaltning","-4,5%","56%","13,8","18,5","-4,95","0,6",,"127","69,7","8,0%","6,7%","18,4%"
"2142","StoneBeach","-163,3%","-19%","-1,4",,,"2,1",,"10","69,9","17,7%","2,9%","41,2%"
"1634","Stora Enso A","-0,6%","17%","261,6","-40,2","-1,62","0,8",,"96212","66,7","4,4%","-14,0%","10,9%"
"212","Stora Enso R","-0,5%","17%","201,8","-40,5","-1,62","0,8",,"97079","72,6","4,7%","-13,8%","10,4%"
"2274","Storskogen","-0,8%","25%","23,2","16,6","-0,61","1,0",,"20241","60,6","3,0%","21,7%","4,3%"
"471","Storytel","-63,4%","7%","-11,2","39,2","-2,25","4,6",,"6166","70,3","9,3%","15,0%","16,2%"
"163","Strax",,"141%","-0,6","9,1","-0,00","-0,0",,"14","44,1","-7,0%","-47,3%","-6,5%"
"760","Studentbostäder","0,1%","70%","506,4","-14,3","-1,74","0,1","-0,4","835","54,6","2,9%","6,4%","1,4%"
"213","Studsvik","4,8%","11%","20,7","-55,7","-11,26","2,6","-0,8","1001","58,3","0,2%","-5,2%","3,6%"
"564","Suntrade","-37,4%","-22%","-17,4",,,"8,8",,"50","47,7","0,1%","4,7%","-12,8%"
"1489","Surgical Science","5,0%","-14%","57,1","111,7","-0,92","2,0","-1,9","8822","58,8","4,8%","14,7%","10,9%"
"1362","Sustainable Energy","-58,7%","12%","-2,5","3,6","-0,00","-25,3",,"17","51,4","-2,8%","-6,2%","-2,7%"
"551","Sustainion","3,2%","37%","30,7","23,2","-0,01","1,7","0,2","164","61,0","-0,2%","36,5%","-3,8%"
"2551","Sveafastigheter","1,6%","41%","35,3","-29,5","-4,74","0,5",,"7240","57,5","1,7%",,"0,8%"
"1636","Sweco A","11,4%","25%","25,1","26,2","-2,29","5,6","4,2","62842","59,1","2,1%","5,1%","5,8%"
"216","Sweco B","11,4%","25%","25,2","26,3","-2,29","5,6","4,2","63097","59,9","1,7%","5,1%","5,5%"
"217","Swedbank","1,3%",,"6,1","3,4","-0,13","1,2","3,7","273379","65,0","3,4%","2,9%","10,6%"
"214","Svedbergs","6,1%","26%","11,7","-7,7","-10,09","1,5","-0,5","2252","61,9","2,8%","-6,3%","2,5%"
"2402","Sweden BuyersClub","-68,8%","-11%","-6,2","-4,6","-0,39","4,1",,"47","46,4","1,4%","19,0%","-4,2%"
"1312","Swedencare","0,7%","14%","41,9","40,2","-1,09","1,1","-4,4","7975","61,2","6,2%","-2,2%","4,1%"
"2379","Swedish Logistic Property","2,5%","37%","39,2","-6,9","-10,93","1,4","1,9","10544","62,9","2,5%","4,6%","4,4%"
"219","Swedish Orphan Biovitrum","6,1%","23%","23,5","38,4","-10,17","3,1","1,8","119545","60,5","2,7%","5,3%","5,8%"
