"Börsdata ID","Bolagsnamn","ROIC - Senaste","Nettoskuld - Senaste","EV/EBIT - Senaste","EV/FCF - Senaste","Capex - Per Aktie","P/B - Senaste","PEG - Senaste","Börsvärde - Senaste","RSI - RSI(14)","MA -  5/20","MA -  50/200","Kursutveck. - Utveck.  1m"
"163","Strax",,"141%","-0,6","8,9","-0,00","-0,0",,"12","41,7","-3,2%","-46,9%","-18,7%"
"760","Studentbostäder","0,2%","70%","318,3","-40,8","-0,90","0,1","-0,3","853","56,4","-0,5%","-0,4%","4,6%"
"213","Studsvik","1,6%","12%","43,9","-15,1","-12,48","2,6","-1,4","1045","52,7","0,6%","-3,1%","5,3%"
"564","Suntrade","-37,4%","-22%","-17,1",,,"8,6",,"49","50,0","-6,7%","2,1%","-11,3%"
"1489","Surgical Science","3,3%","-13%","50,6","81,4","-0,93","1,7","-1,4","8037","38,3","-7,1%","19,3%","-12,1%"
"1362","Sustainable Energy","-120,2%","27%","-2,2","-7,7","-0,00","-1,5",,"19","63,2","-0,7%","-5,9%","12,7%"
"551","Sustainion","1,9%","24%","30,4","37,9","0,02","1,5","0,3","171","43,9","-5,4%","41,7%","-9,0%"
"2551","Sveafastigheter","1,7%","41%","32,1","-96,6","-4,64","0,5","0,8","7252","52,6","-1,3%",,"1,9%"
"1636","Sweco A","13,0%","18%","23,7","20,3","-1,53","5,6","1,3","66838","51,3","0,2%","5,6%","7,0%"
"216","Sweco B","13,0%","18%","23,8","20,4","-1,53","5,6","1,3","67129","52,1","0,3%","5,5%","8,6%"
"217","Swedbank","1,3%",,"6,6","3,6","-0,13","1,3","3,9","292397","66,7","2,6%","7,6%","6,5%"
"214","Svedbergs","7,6%","24%","11,3","26,2","-1,16","1,7","-4,4","2620","62,6","3,4%","-1,6%","22,1%"
"2402","Sweden BuyersClub","-68,8%","-11%","-6,4","-4,8","-0,39","4,3",,"48","66,2","4,5%","10,7%","2,1%"
"1312","Swedencare","1,0%","12%","35,7","38,8","-0,96","0,8","1,0","6752","32,9","-3,5%","-2,9%","-13,4%"
"2379","Swedish Logistic Property","2,6%","42%","37,2","-5,8","-13,11","1,3","0,9","10285","51,5","-1,0%","5,4%","-1,7%"
"219","Swedish Orphan Biovitrum","6,3%","20%","22,7","29,7","-8,68","2,8","0,5","112354","46,1","-1,8%","5,5%","-6,7%"
"1400","Svenska Aerogel","-100,0%","-6%","-0,9","-1,0","-0,03","0,8",,"34","27,8","-13,7%","-41,3%","-30,8%"
"1635","Svolder A","11,4%","-1%","14,3","109,3","0,04","1,6","0,1","8602","52,1","0,1%","-9,4%","-1,2%"
"215","Svolder B","11,4%","-1%","9,5","72,2","0,04","1,1","0,1","5704","53,9","1,0%","-9,0%","2,7%"
"1076","Sydsvenska Hem","2,9%","38%","31,9","35,7","-1,67","1,0","-4,7","784","92,1","9,5%","-9,5%","46,2%"
"1317","SynAct Pharma","-51,2%","-22%","-8,0","-8,1",,"3,6",,"916","72,6","6,6%","34,0%","55,4%"
"545","Syncro","-19,5%","3%","-0,4","-0,4","-7,55","0,0",,"6","48,2","5,1%","-90,9%","-6,4%"
"2290","Synsam","6,4%","36%","11,9","18,2","-2,65","2,6","0,9","6720","33,1","-6,0%","-2,4%","-8,9%"
"480","SyntheticMR","-30,6%","-28%","-7,1","-12,4","-0,21","1,7",,"253","47,1","1,5%","-65,6%","1,9%"
"221","Systemair","9,5%","10%","18,8","21,5","-1,68","2,9","-0,5","16952","40,5","-1,8%","2,9%","-2,0%"
"2247","Söder Sportfiske","10,2%","-25%","25,0","12,6","-0,01","3,0","1,4","267","55,5","-2,2%","7,3%","11,3%"
"348","TagMaster","1,3%","21%","32,1","-128,1","-4,37","0,8","-0,7","216","57,6","-0,3%","-14,4%","21,4%"
"1309","Talkpool","140,4%","17%","2,7","47,4","0,02","8,0","-0,1","54","61,4","3,0%","-11,2%","4,2%"
"1435","Tangiamo Touch","-236,6%","-3%","0,0","-0,1",,"0,1",,"21","43,6","4,2%","-71,7%","-1,5%"
"1466","TCECUR","-3,3%","6%","-45,5","7,2","-1,06","0,9",,"220","46,1","-11,1%","14,5%","-13,4%"
"1637","Tele2 A","7,5%","47%","20,4","20,6","-5,79","4,0","8,7","89116","71,8","2,8%","4,1%","10,3%"
"222","Tele2 B","7,5%","47%","20,4","20,5","-5,79","4,0","8,7","88838","69,1","2,6%","4,4%","10,8%"
"223","Telia Company","2,9%","35%","19,9","8,3","1,04","2,5","0,0","137624","74,3","2,8%","3,8%","8,9%"
"2135","Tellusgruppen","-32,5%","12%","-8,3","16,1","-0,32","-36,5",,"103","45,5","-0,1%","-5,5%","-4,0%"
"1564","Tempest Security","-138,5%","10%","-2,6","20,5","-0,30","3,5",,"110","59,8","2,5%","-28,4%","3,5%"
"2378","Tendo","-170,1%","-14%","0,2","0,3",,"0,0",,"13","50,0","-4,5%","-71,4%","-13,3%"
"1549","Teneo AI","-261,0%","288%","-7,9","-6,8","-0,07","-0,9",,"235","46,8","-6,2%","4,2%","-0,9%"
"1789","Teqnion","8,3%","16%","20,6","-70,9","-8,18","3,2","-1,1","2767","45,1","-1,2%","-10,8%","-1,0%"
"1462","TerraNet","-244,9%","-15%","-3,9","-3,4","-0,00","5,2",,"149","54,8","-0,7%","-23,2%","-0,5%"
"2149","Tessin Nordic","-540,3%","34%","-4,5","-3,6","-0,07","-1,4",,"39","47,5","-6,4%","-8,1%","-17,0%"
"1321","TF Bank","2,4%",,"11,8","-5,2","0,21","2,9","0,2","8081","47,8","-0,2%","27,5%","0,5%"
"2194","TH1NG","-80,5%","1%","-1,0","-0,7","-0,06","5,5",,"10","33,0","-16,6%","-26,0%","-30,5%"
"1756","Thinc","-3,8%","7%","19,8","-8,8","-0,88","0,7",,"36","52,5","-3,8%","-26,0%","5,0%"
"428","Thule","8,7%","26%","26,8","-51,7","-29,24","4,6","24,4","37355","39,6","-2,7%","8,8%","-3,0%"
"2045","Thunderful","-147,8%","-1%","-0,0","0,1","1,95","0,1",,"52","46,2","2,4%","-42,2%","1,9%"
"224","TietoEVRY","-3,3%","29%","100,7","11,8","-0,61","1,6",,"24440","51,6","-0,8%","-1,5%","-2,2%"
"1551","Time People Group","-42,3%","6%","-7,1","-14,7","-0,11","2,6",,"57","51,4","-5,1%","-16,2%","-11,5%"
"1856","Tingsvalvet A","1,7%","54%","40,6","-5,0","-36,45","0,5","-42,5","709","75,7","2,2%","5,4%","12,1%"
"2414","Tingsvalvet B","1,7%","54%","37,8","-4,6","-36,45","0,4","-31,6","528","42,2","-2,0%","2,0%","-6,5%"
"2330","Titania","12,8%","57%","32,6","-5,4","-6,61","0,5","0,0","548","49,4","2,2%","0,5%","-8,8%"
"745","Tobii","-14,4%","-6%","-3,1","-1,0","-1,53","0,7",,"454","43,0","-6,8%","-7,7%","-22,9%"
"935","Toleranzia","-5,7%","-7%","-8,4","-2,1","-0,11","0,6",,"100","21,5","-25,2%","5,1%","-45,9%"
"1578","TopRight Nordic","-1327,3%","10%","-0,3","-0,9","0,12","-1,0",,"8","41,1","-2,3%","-27,8%","-20,5%"
"1548","Touchtech","17,9%","-21%","4,2","-16,3","-1,39","0,8","0,0","44","50,5","-1,6%","-15,3%","1,0%"
"468","Tourn","-80,3%","-17%","-2,3","-1,6","-0,94","2,2",,"62","48,5","1,2%","-20,0%","2,9%"
"225","Traction","12,7%","-56%","3,6","4,9","15,04","1,0","0,1","4416","55,7","0,6%","-0,4%","1,1%"
"226","TradeDoubler","-0,8%","2%","17,5","31,1","-0,76","0,8",,"337","79,1","15,2%","3,4%","54,5%"
"1819","Train Alliance","1,9%","0%","37,8","7,1","-1,26","1,1","-2,2","1385","39,8","-4,0%","-2,6%","-5,9%"
"2132","Trainimal","-22,8%","-7%","-0,6","-0,6","-1,19","0,2",,"2","60,9","-2,1%","19,7%","4,3%"
"2246","Transfer Group","-0,5%","25%","43,7","-27,9","-0,05","1,7",,"121","63,2","4,7%","17,4%","42,6%"
"541","Transferator A","59,3%","-1%","-203,8",,,"5,3","0,1","248","63,8","25,8%","-17,9%","43,7%"
"1638","Transferator B","59,3%","-1%","-188,0",,,"4,9","0,1","229","60,0","19,9%","-20,1%","30,1%"
"1393","Transiro","-21,3%","-11%","-3,0","10,9","-0,00","7,2",,"20","57,7","5,6%","-16,2%","8,3%"
"775","Transtema","-1,4%","18%","22,8","12,6","-2,76","1,1",,"644","43,9","-2,9%","-0,8%","2,0%"
"1861","Traton","6,4%","40%","10,5","-31,5","-5,99","1,0","1,9","202750","72,7","7,1%","0,1%","25,9%"
"229","Trelleborg","7,9%","11%","20,4","-48,2","-30,33","2,4","2,7","100870","51,0","-0,1%","3,0%","3,4%"
"1490","Trianon","1,3%","52%","65,8","172,7","-0,31","0,8","-2,8","4308","57,4","-0,9%","-6,2%","-0,9%"
"1832","Triboron","-35,5%","13%","-10,2","-9,0","-0,02","2,0",,"52","41,2","-7,8%","-11,0%","-17,2%"
"2499","Triona","4,8%","-16%","80,2","18,6","-0,41","4,3","-1,7","278","45,9","-0,1%","0,6%","-0,8%"
"746","Troax Group","12,6%","17%","23,7","40,3","-0,26","5,6","-2,5","11592","26,2","-5,9%","-2,7%","-13,4%"
"2275","Truecaller","45,9%","-63%","42,3","36,4","0,38","18,6","19,8","28776","73,7","10,3%","38,5%","25,1%"
"2351","Tura Group","2,8%","18%","18,2","30,5","-0,01","0,9","-0,7","246","65,4","4,9%","-0,4%","10,1%"
"502","Umida","-3,1%","-2%","75,3","-59,3","0,05","6,0",,"70","53,8","-4,4%","-0,5%","-1,2%"
"1431","Unibap","5,2%","-34%","68,7","-11,6","-0,33","2,2","0,4","296","64,5","8,8%","23,7%","17,6%"
"352","Unlimited Travel Group","133,5%","-7%","5,1","2,4","-0,37","4,4","0,1","192","61,7","3,9%","6,0%","11,2%"
"2505","Upgrade Invest Nordic",,,,,,,,"9","42,0","-11,8%","29,3%","-44,4%"
"1790","Upsales","-72,4%","-46%","23,6","25,0","-0,57","26,9","-1,0","589","57,0","5,7%","-4,6%","9,4%"
"2213","USWE Sports","-8,8%","8%","-9,1","-7,9","-1,73","0,9",,"70","52,7","-1,1%","5,9%","-6,2%"
"2347","W5 Solutions","-4,8%","13%","-187,8","107,2","-0,16","3,5",,"1165","70,1","21,1%","-1,0%","49,6%"
"2209","Wall to Wall","1,1%","12%","29,6","26,7","-4,99","0,8","-2,9","810","45,2","-2,1%","-8,9%","-0,7%"
"238","Wallenstam","2,2%","44%","53,6","-68,8","-3,23","1,0","3,2","31482","49,8","-1,2%","-8,5%","-0,0%"
"1866","Valuno Group",,"-38%","-22,0","3,9","-0,00","13,0",,"448","44,7","-3,6%","-1,1%","-0,6%"
"1560","Vaxxa","3,9%","-32%","82,4","-7,1","-0,01","1,7","0,9","39","33,8","-14,2%","-6,6%","-13,5%"
"915","Waystream","-17,0%","5%","-11,3","35,4","-1,40","2,3",,"132","60,3","7,5%","-16,8%","7,0%"
"233","VBG Group","11,9%","7%","10,3","45,6","-24,66","1,9","3,9","8134","41,3","-2,8%","-15,0%","0,2%"
"2524","Webrock Ventures","-44,9%","-2%","-0,6","-2,8","-1,85","0,3",,"127","43,1","-2,0%","-29,2%","-4,3%"
"874","VEF","-23,4%","7%","-2,2","-43,5","0,00","0,5",,"1876","41,9","-0,1%","-13,9%","-1,8%"
"1843","Vertiseit","4,8%","21%","34,8","-6,0","-15,17","2,9","0,2","1874","65,6","2,8%","13,1%","25,5%"
"1977","Verve Group","3,6%","37%","12,8","-46,2","-0,87","1,5","-0,5","7945","65,6","1,5%","8,6%","22,9%"
"356","Westpay","-30,2%","19%","-18,2","-6,8","-0,27","6,9",,"74","64,7","9,1%","1,1%","25,4%"
"355","Vestum","-0,8%","26%","34,1","54,9","-0,73","0,9",,"3630","37,5","-4,5%","5,1%","-13,0%"
"1663","Veteranpoolen","-3680,6%","-46%","12,7","13,6","-0,04","12,0","2,7","757","43,1","-0,4%","5,7%","0,8%"
"1012","White Pearl Technology","21,2%","18%","5,4","-54,8","-1,18","1,5","0,0","202","50,0","-6,6%","40,9%","0,6%"
"1795","Viaplay A","1,5%","7%","-15,0","-4,4","0,02","2,0","0,7","7281","86,8","17,9%","-15,5%","24,2%"
"1794","Viaplay B","1,5%","7%","-9,0","-2,6","0,02","1,1","0,4","3885","75,4","21,8%","-13,5%","32,5%"
"776","Vibrosense Dynamics","-1234,0%","-82%","-0,6","-0,5","-0,02","1,3",,"14","42,0","-7,2%","-11,0%","-32,1%"
"928","Vicore Pharma",,"-96%","-3,6","-44,1","0,64","1,6",,"1858","41,7","-2,3%","-30,9%","-4,8%"
"934","Vidhance","-171,6%","-65%","0,4","0,6","-0,15","0,6",,"37","69,7","15,4%","-22,0%","34,3%"
"239","Wihlborgs Fastigheter","2,4%","49%","34,8","-88,2","-7,56","1,4","11,7","32188","45,4","-2,3%","-1,3%","-5,1%"
"227","Viking Supply","1,5%","19%","16,8","-29,7","-9,15","0,6","0,2","1195","47,9","-1,0%","-4,5%","-1,1%"
"907","Vimab Group","-28,9%","41%","-10,8","-38,5","-0,48","2,8",,"222","42,9","-9,6%","11,0%","-22,5%"
"2202","Vimian Group","2,0%","15%","40,9","-112,5","-0,15","2,6","1,6","21139","44,6","-2,2%","2,4%","1,6%"
"2356","Windon","-18,7%","-6%","-1,9","-6,7","-0,02","0,4",,"21","56,9","1,4%","-20,1%","0,0%"
"357","Wise Group","-24,8%","10%","-9,6","48,0","0,04","2,1",,"141","61,2","8,5%","-13,8%","12,1%"
"252","Vitec Software","4,9%","22%","36,5","-25,3","-53,90","4,7","3,0","23929","51,9","-1,1%","7,1%","6,5%"
"235","Vitrolife","3,3%","5%","35,3","52,1","-2,79","2,0","0,5","26683","43,7","-5,4%","-2,1%","-11,3%"
"2332","Viva Wine","7,0%","14%","15,5","21,1","-0,58","2,2","0,3","3580","56,6","4,7%","-7,9%","4,7%"
"166","Vivesto","-25,2%","-19%","-2,4","-26,6","0,08","0,8",,"135","55,0","2,8%","-5,0%","13,9%"
"550","WntResearch","-14623,0%","-63%","0,0","0,0",,"0,9",,"5","46,6","-4,9%","-89,4%","-13,5%"
"237","VNV Global","-13,3%","10%","-3,5","6,7",,"0,4",,"2800","49,2","-1,9%","-9,4%","4,0%"
"1401","Vo2 Cap","-21,3%","5%","-2,8","268,3","-0,10","0,7",,"127","59,8","7,4%","-23,1%","17,6%"
"1378","Volati","5,1%","28%","20,4","281,6","-9,38","4,0","-1,5","9057","57,2","0,8%","-3,5%","14,1%"
"1640","Volvo A","14,5%","-11%","9,0","26,8","-11,87","3,5","11,7","674699","63,0","3,7%","6,6%","14,8%"
"236","Volvo B","14,5%","-11%","9,0","26,9","-11,87","3,5","11,8","677140","65,0","3,8%","7,5%","15,8%"
"2289","Volvo Car","9,5%","-7%","1,8","36,0","-15,52","0,5","0,2","67635","46,6","3,4%","-12,1%","-10,0%"
"2545","Wonderboo","-107,5%","-23%","-1,6","-1,1",,"1,4",,"9","37,1","-0,6%",,"-5,7%"
"527","Wonderful Times","2,8%","-5%","22,8","-37,9","-0,03","0,8","0,2","47","45,1","-4,4%","6,2%","-2,8%"
"2399","Vultus","-466,5%","-10%","-0,9","-0,4","-0,11","3,1",,"6","55,4","15,2%","-22,6%","-6,8%"
"2229","Wyld Networks",,"160%","-0,4","-0,4","-0,01","-0,0",,"17","62,5","15,4%","-97,2%","47,3%"
"2001","Wästbygg","-22,5%","14%","-2,7","-3,0","-0,50","0,5",,"451","28,0","-16,2%","-43,7%","-39,3%"
"2390","Västra Hamnen","10,0%",,"22,4","-82,0","-0,44","4,1","-0,7","52","55,5","-1,6%","-10,9%","15,5%"
"240","XANO Industri","3,7%","24%","25,0","117,2","-2,25","2,1","-0,8","3650","59,0","3,7%","-17,8%","17,7%"
"983","Xbrane Biopharma","-147,8%","8%","-1,4","-1,7","-0,03","1,2",,"241","43,1","-6,6%","-15,6%","-14,2%"
"1033","Xintela",,"-17%","-5,7","-13,1",,"-9,1",,"274","56,0","5,8%","3,7%","1,0%"
"1452","XMReality","-484,4%","6%","-0,5","-0,5","-0,01","1,9",,"10","47,8",,"-72,2%","-3,0%"
"2555","Xoma","-136,5%","-0%","-11,9","-11,9","-0,09","21,9",,"14","45,6","-7,3%",,"-5,4%"
"2292","XP Chemistries","-35,6%","-7%","-0,9","-0,8","-0,02","0,5",,"21","56,0","3,1%","-20,6%","-6,1%"
"1524","Xspray Pharma","-64,6%","-10%","-3,3","-3,6","-1,32","1,7",,"1177","45,5","-2,7%","-33,3%","1,3%"
"372","Xvivo Perfusion","9,5%","-16%","154,0","-102,7","-7,86","6,5","1,0","13986","43,5","-4,4%","-1,5%","0,9%"
"2107","Yubico","46,9%","-36%","42,2","65,0","-0,70","12,3","0,6","19280","47,0","-4,9%","-5,4%","-10,6%"
"1465","Zaplox",,"-56%","-1,8","-1,8",,"4,0",,"40","59,6","8,8%","-18,5%","7,8%"
"929","Zenergy","-108,6%","-5%","-0,7","-0,8","0,13","1,0",,"15","76,5","12,9%","-62,0%","44,3%"
"453","Zenicor Medical","-4,8%","19%","143,5","-4,1","-0,77","0,7",,"19","71,9","5,8%","-4,5%","20,2%"
"594","Zinzino","-1149,6%","-35%","18,2","19,1","-2,90","11,5","10,6","4521","56,3","-0,2%","25,1%","19,7%"
"1870","Zoomability","-142,5%","32%","-4,8","-4,7",,"9,2",,"27","54,4","-7,5%","-6,6%","8,7%"
"1913","Zwipe","-1362,1%","-27%","0,1","0,1","-0,01","0,2",,"18","60,6","16,7%","-63,6%","-26,4%"
"242","Öresund","21,1%","-6%","7,0","17,8",,"1,4","0,0","5155","46,6","-1,0%","-4,3%","-1,2%"
